,Airline,Source,Destination,Additional_Info,Price,month,Weekday,Dep_hour,Dep_min,Arrival_hour,Dur_hour,Dur_min,Arrival_min2,Stop1,Stop2,Stop3,Stop4,Total_stops1
353,1,0,5,8,13439,3,4,11,5,9,22,10,15,0,9,8,13,1
354,4,2,1,5,6540,3,6,18,15,4,10,10,25,3,7,6,13,1
355,3,0,2,8,4591,6,3,23,30,2,2,50,20,0,13,29,13,0
356,3,0,5,8,4437,3,1,16,15,20,4,20,35,0,20,8,13,1
357,0,2,1,8,6151,3,4,20,10,7,11,0,10,3,6,6,13,1
358,4,0,2,5,7754,6,0,17,45,20,3,0,45,0,13,29,13,0
359,4,2,1,5,10262,6,1,14,0,12,22,35,35,3,7,6,13,1
360,4,0,2,8,8016,6,0,18,55,22,3,5,0,0,13,29,13,0
361,8,3,0,7,4781,3,3,6,55,9,2,40,35,2,5,29,13,0
362,10,0,2,8,4668,6,4,11,30,14,2,50,20,0,13,29,13,0
363,1,0,5,8,14594,3,1,11,50,8,21,5,55,0,33,8,13,1
364,4,3,0,8,14231,3,3,16,55,4,11,50,45,2,7,3,13,1
365,1,2,1,8,8425,5,6,5,15,6,25,35,50,3,40,6,13,1
366,6,2,1,8,9646,6,0,7,5,22,15,25,30,3,20,6,13,1
367,3,1,4,8,7295,3,3,14,40,17,2,25,5,4,8,29,13,0
368,0,3,0,8,5162,4,6,6,50,10,3,40,30,2,2,3,13,1
369,3,0,5,8,6860,3,5,18,25,21,2,55,20,0,13,29,13,0
370,10,2,1,8,6216,4,1,6,0,9,3,10,10,3,10,29,13,0
371,0,3,0,8,5192,5,0,7,35,19,11,50,25,2,14,3,13,1
372,3,0,2,8,4823,4,6,20,0,22,2,50,50,0,13,29,13,0
373,8,0,2,7,3919,4,1,9,30,12,2,50,20,0,13,29,13,0
374,3,4,3,8,2754,6,6,19,5,20,1,30,35,1,19,29,13,0
375,6,2,1,8,9315,5,4,7,30,19,11,30,0,3,7,6,13,1
376,6,2,1,8,11667,3,6,10,0,18,8,50,50,3,7,6,13,1
377,4,3,0,5,6224,6,0,8,25,4,20,15,40,2,7,3,13,1
378,1,3,0,8,13349,3,3,9,25,5,20,10,35,2,7,11,3,2
379,4,0,5,5,11087,3,1,16,55,9,16,5,0,0,7,8,13,1
380,6,2,1,8,15603,3,1,13,0,1,12,35,35,3,7,6,13,1
381,4,2,1,8,15129,5,4,19,30,12,17,5,35,3,28,4,5,2
382,3,0,2,8,4823,4,6,16,55,19,3,0,55,0,13,29,13,0
383,10,3,0,8,8452,5,2,7,10,22,15,30,40,2,14,3,13,1
384,6,2,1,8,12524,6,4,7,30,19,11,30,0,3,7,6,13,1
385,8,1,4,8,3384,3,6,17,45,20,2,20,5,4,8,29,13,0
386,4,2,1,5,10262,6,3,19,15,19,23,45,0,3,7,6,13,1
387,8,4,3,7,1965,6,5,13,15,14,1,30,45,1,19,29,13,0
388,3,3,0,8,4804,5,2,22,15,0,2,35,50,2,5,29,13,0
389,4,2,1,8,16079,5,1,18,15,19,24,45,0,3,7,6,13,1
390,4,2,1,8,13292,6,3,21,25,19,21,35,0,3,21,4,5,2
391,0,2,1,8,6751,5,4,7,55,13,5,30,25,3,6,6,13,1
392,1,2,1,8,8669,5,6,7,0,19,12,15,15,3,7,6,13,1
393,3,2,1,8,14871,3,3,17,30,1,8,5,35,3,7,6,13,1
394,4,2,1,5,12898,5,5,14,0,19,5,0,0,3,7,6,13,1
395,8,0,2,7,3919,6,4,9,30,12,2,50,20,0,13,29,13,0
396,6,2,1,8,36983,3,4,12,50,19,6,25,15,3,7,6,13,1
397,3,1,4,8,3597,6,6,19,35,21,2,20,55,4,8,29,13,0
398,1,0,5,8,10741,3,5,17,0,19,2,45,45,0,13,29,13,0
399,1,3,0,8,11432,6,4,16,50,5,12,45,35,2,7,11,3,2
400,4,0,5,5,11087,3,5,18,55,10,15,50,45,0,7,8,13,1
401,4,2,1,8,13292,6,6,9,35,12,27,0,35,3,21,4,5,2
402,1,2,1,8,10493,6,2,5,15,7,26,25,40,3,38,23,4,3
403,2,0,5,8,7631,3,5,7,45,10,2,55,40,0,13,29,13,0
404,1,2,1,8,13381,6,4,6,50,7,24,50,40,3,9,4,5,2
405,4,3,0,8,13731,6,4,20,0,4,8,40,40,2,7,3,13,1
406,1,2,1,8,11911,5,5,5,55,7,25,45,40,3,4,4,5,2
407,3,0,2,8,4591,4,4,23,30,2,2,50,20,0,13,29,13,0
408,6,2,1,8,14848,6,6,13,0,19,6,15,15,3,7,6,13,1
409,6,2,1,8,8266,6,0,8,45,19,10,30,15,3,7,6,13,1
410,1,2,1,8,12392,5,2,17,15,19,26,0,15,3,20,4,5,2
411,4,3,0,8,13044,6,0,18,55,12,17,5,0,2,7,3,13,1
412,4,2,1,5,12898,5,5,7,5,4,21,20,25,3,7,6,13,1
413,4,2,1,8,12242,3,4,22,50,4,5,35,25,3,7,6,13,1
414,3,0,2,8,3943,5,2,10,10,13,2,50,0,0,13,29,13,0
415,10,3,0,8,11105,3,3,20,20,22,25,50,10,2,14,3,13,1
416,4,3,0,8,14388,5,4,21,10,9,12,10,20,2,7,3,13,1
417,4,2,1,8,13014,5,2,19,30,12,17,5,35,3,28,4,5,2
418,6,2,1,8,15411,3,1,10,20,18,8,30,50,3,7,6,13,1
419,4,2,1,8,16289,3,5,19,45,18,23,5,50,3,7,6,13,1
420,3,2,1,8,6442,5,6,6,50,16,9,20,10,3,20,6,13,1
421,4,3,0,5,10844,5,2,8,25,16,7,55,20,2,7,3,13,1
422,4,4,3,8,5678,5,2,10,20,11,1,30,50,1,19,29,13,0
423,3,0,2,8,6906,4,6,23,30,2,2,50,20,0,13,29,13,0
424,8,1,4,7,3543,5,5,9,45,12,2,15,0,4,8,29,13,0
425,4,2,1,8,14714,6,4,9,0,19,10,0,0,3,7,6,13,1
426,11,0,5,8,11793,3,3,16,0,18,2,35,35,0,13,29,13,0
427,6,2,1,8,14323,5,6,11,30,19,7,45,15,3,7,6,13,1
428,8,0,2,8,3971,4,6,21,10,0,2,55,5,0,13,29,13,0
429,10,3,0,8,8452,5,6,20,20,22,26,20,40,2,14,3,13,1
430,10,0,2,8,5403,4,6,7,0,9,2,40,40,0,13,29,13,0
431,6,2,1,8,13727,5,4,10,0,21,11,0,0,3,7,6,13,1
432,1,3,0,8,12639,4,0,10,0,5,19,25,25,2,14,0,3,2
433,4,0,2,5,5198,4,4,15,15,18,2,55,10,0,13,29,13,0
434,10,0,2,8,4878,6,3,19,30,22,2,45,15,0,13,29,13,0
435,4,2,1,5,12373,5,2,19,45,19,23,15,0,3,7,6,13,1
436,6,2,1,5,8552,3,3,7,10,16,9,0,10,3,20,6,13,1
437,10,2,1,8,6741,4,3,14,40,17,3,10,50,3,10,29,13,0
438,6,2,1,8,6481,4,6,12,50,19,6,25,15,3,7,6,13,1
439,6,2,1,8,7354,6,4,10,35,19,8,40,15,3,7,6,13,1
440,1,0,2,8,5228,4,3,21,5,23,2,50,55,0,13,29,13,0
441,4,3,0,5,10844,5,4,8,25,20,12,20,45,2,7,3,13,1
442,3,2,1,8,6347,5,2,6,50,12,5,20,10,3,20,6,13,1
443,1,0,5,8,5013,3,0,8,15,12,4,0,15,0,20,8,13,1
444,4,3,0,5,9663,6,0,18,55,4,9,45,40,2,7,3,13,1
445,3,0,2,8,4823,4,5,18,25,21,2,55,20,0,13,29,13,0
446,1,2,1,8,13381,6,1,16,55,19,26,20,15,3,9,4,5,2
447,8,1,4,7,3543,6,3,9,45,12,2,15,0,4,8,29,13,0
448,4,3,0,5,9663,5,6,18,55,4,9,45,40,2,7,3,13,1
449,4,3,0,5,7064,4,0,18,55,19,24,55,50,2,7,3,13,1
450,4,2,1,5,10262,6,0,7,5,19,11,55,0,3,7,6,13,1
451,1,2,1,8,13013,6,3,10,55,19,8,20,15,3,16,4,5,2
452,4,2,1,8,15339,6,4,19,10,12,17,25,35,3,0,4,5,2
453,2,0,2,8,4937,4,4,11,40,14,2,50,30,0,13,29,13,0
454,3,2,1,8,6818,6,4,5,5,12,7,5,10,3,20,6,13,1
455,1,2,1,8,10441,5,2,22,0,19,21,15,15,3,16,4,5,2
456,4,2,1,5,5177,4,1,14,0,19,5,0,0,3,7,6,13,1
457,3,1,4,8,3858,6,4,11,35,14,2,25,0,4,8,29,13,0
458,3,3,0,8,6534,5,2,21,0,2,5,15,15,2,37,3,13,1
459,6,2,1,8,6795,6,2,10,20,1,15,10,30,3,7,6,13,1
460,6,2,1,8,9736,6,6,7,30,19,11,45,15,3,7,6,13,1
461,4,0,2,8,7229,5,2,19,50,22,3,0,50,0,13,29,13,0
462,8,2,1,8,4957,4,6,17,55,22,4,55,50,3,6,6,13,1
463,3,0,5,8,7648,3,5,6,0,8,2,45,45,0,13,29,13,0
464,8,3,0,8,3873,6,2,14,55,17,2,30,25,2,5,29,13,0
465,4,3,0,8,14388,5,4,18,55,4,9,45,40,2,7,3,13,1
466,3,3,0,8,5618,3,1,17,15,19,2,40,55,2,5,29,13,0
467,6,2,1,8,7408,6,0,19,0,1,6,30,30,3,7,6,13,1
468,0,2,1,8,13774,3,3,16,45,22,5,30,15,3,6,6,13,1
469,10,0,2,8,4668,5,5,7,0,9,2,40,40,0,13,29,13,0
470,4,2,1,8,13082,3,4,18,20,4,34,5,25,3,41,4,5,2
471,1,2,1,8,8669,6,6,3,50,19,15,25,15,3,7,6,13,1
472,3,2,1,8,6316,6,1,16,0,1,9,30,30,3,7,6,13,1
473,4,2,1,5,12583,3,1,22,20,4,6,5,25,3,7,6,13,1
474,10,0,5,8,7923,3,5,16,10,18,2,40,50,0,13,29,13,0
475,2,2,1,8,7378,3,3,7,0,12,5,50,50,3,7,6,13,1
476,10,0,2,8,4878,6,6,19,30,22,2,45,15,0,13,29,13,0
477,4,3,0,5,10844,5,2,16,30,19,27,20,50,2,7,3,13,1
478,4,0,2,8,7229,4,1,8,20,11,3,0,20,0,13,29,13,0
479,8,2,1,8,6297,5,5,6,5,11,5,15,20,3,33,6,13,1
480,4,3,0,5,8529,6,0,20,0,12,16,0,0,2,7,3,13,1
481,6,2,1,8,13727,5,2,14,0,21,7,0,0,3,7,6,13,1
482,8,3,0,8,6643,5,0,8,35,17,8,40,15,2,37,3,13,1
483,6,2,1,8,10197,5,4,10,0,19,9,0,0,3,7,6,13,1
484,8,3,0,8,4911,4,3,22,20,0,2,20,40,2,5,29,13,0
485,3,1,4,8,6482,3,1,5,15,7,2,20,35,4,8,29,13,0
486,4,0,5,8,26890,3,4,8,55,15,6,20,15,0,7,8,13,1
487,3,3,0,8,3717,5,2,19,20,23,4,25,45,2,20,3,13,1
488,3,1,4,8,3597,6,3,13,15,15,2,20,35,4,8,29,13,0
489,1,0,5,8,10846,3,1,11,5,22,11,5,10,0,9,10,6,2
490,1,0,5,8,14069,3,4,5,50,22,16,55,45,0,9,8,13,1
491,4,2,1,5,5177,4,0,22,50,12,13,45,35,3,7,6,13,1
492,1,2,1,8,14641,3,1,5,55,7,25,45,40,3,34,4,5,2
493,3,2,1,8,6442,6,4,8,35,22,13,55,30,3,20,6,13,1
494,1,2,1,8,5704,3,4,17,45,23,5,15,0,3,6,6,13,1
495,4,3,0,5,9663,5,6,14,5,9,19,15,20,2,7,3,13,1
496,4,2,1,8,14714,6,4,20,55,4,7,30,25,3,7,6,13,1
497,4,2,1,5,5406,4,0,10,0,19,9,0,0,3,7,6,13,1
498,10,3,0,8,8610,5,6,20,20,20,24,0,20,2,14,3,13,1
499,4,2,1,8,14237,6,0,18,25,12,18,10,35,3,3,4,5,2
500,3,0,2,8,4823,6,0,7,10,10,2,55,5,0,13,29,13,0
501,3,4,3,8,2227,3,6,20,5,21,1,30,35,1,19,29,13,0
502,4,2,1,5,12373,5,2,7,5,4,21,20,25,3,7,6,13,1
503,1,2,1,8,8372,6,4,13,0,19,6,15,15,3,7,6,13,1
504,4,2,1,8,17024,3,3,13,55,4,14,30,25,3,7,6,13,1
505,1,4,3,8,3100,5,1,21,5,22,1,20,25,1,19,29,13,0
506,4,2,1,5,14053,3,5,6,50,19,12,55,45,3,7,6,13,1
507,3,1,4,8,3540,5,4,5,15,7,2,25,40,4,8,29,13,0
508,10,3,0,8,9345,5,5,20,20,18,22,30,50,2,14,3,13,1
509,4,2,1,5,10368,6,3,5,30,4,22,55,25,3,28,4,5,2
510,4,0,5,8,26890,3,4,7,0,12,5,25,25,0,7,8,13,1
511,8,4,3,8,5755,3,5,8,50,10,1,25,15,1,19,29,13,0
512,4,0,5,5,7832,3,4,8,55,16,7,15,10,0,7,8,13,1
513,4,3,0,8,14388,5,6,8,25,20,12,20,45,2,7,3,13,1
514,1,2,1,8,8839,6,4,13,15,9,20,10,25,3,20,22,5,2
515,1,2,1,8,22096,3,3,22,0,19,21,15,15,3,16,4,5,2
516,10,1,4,8,3687,5,1,7,5,9,2,15,20,4,8,29,13,0
517,6,2,1,8,9627,5,6,8,30,19,10,30,0,3,7,6,13,1
518,6,2,1,8,13542,3,4,11,30,1,14,5,35,3,7,6,13,1
519,3,0,2,8,4423,4,2,4,0,6,2,50,50,0,13,29,13,0
520,3,2,1,8,8899,3,3,4,55,21,16,25,20,3,20,22,5,2
521,8,2,1,8,5583,4,3,6,5,11,5,15,20,3,33,6,13,1
522,0,2,1,8,6752,5,1,16,45,6,13,50,35,3,6,6,13,1
523,8,1,4,7,3543,5,5,8,20,10,2,15,35,4,8,29,13,0
524,4,0,5,5,7832,3,4,8,0,15,7,15,15,0,7,8,13,1
525,1,3,0,8,10991,5,2,5,50,8,27,5,55,2,25,9,3,2
526,4,2,1,5,12898,5,1,9,0,12,27,35,35,3,7,6,13,1
527,4,2,1,5,12898,5,1,14,0,19,5,0,0,3,7,6,13,1
528,2,0,2,8,3398,5,0,11,40,14,2,50,30,0,13,29,13,0
529,1,2,1,8,5201,4,6,5,10,8,2,50,0,3,10,29,13,0
530,1,3,0,8,13873,5,6,10,0,1,15,20,20,2,14,7,3,2
531,1,2,1,8,7384,6,2,17,40,23,5,20,0,3,6,6,13,1
532,4,2,1,5,10262,6,4,18,15,4,10,10,25,3,7,6,13,1
533,4,3,0,5,10031,3,3,8,25,12,27,35,0,2,7,3,13,1
534,4,3,0,5,12384,5,6,9,35,19,9,35,10,2,14,3,13,1
535,4,3,0,5,7757,5,4,14,5,18,28,10,15,2,7,3,13,1
536,4,0,5,8,17261,3,1,21,25,11,14,0,25,0,7,8,13,1
537,8,1,4,8,7298,3,4,9,30,12,2,35,5,4,8,29,13,0
538,4,0,2,8,7229,4,5,15,15,18,2,55,10,0,13,29,13,0
539,3,3,0,8,4174,4,0,4,40,7,2,35,15,2,5,29,13,0
540,3,3,0,8,5699,5,2,17,35,22,4,40,15,2,33,3,13,1
541,1,3,0,8,4880,4,6,14,15,16,2,30,45,2,5,29,13,0
542,1,2,1,8,15284,3,1,8,0,19,11,15,15,3,7,6,13,1
543,4,3,0,8,13759,3,3,8,25,16,7,55,20,2,7,3,13,1
544,10,3,0,8,16092,3,3,9,55,18,8,50,45,2,14,3,13,1
545,3,4,3,8,4392,3,5,6,20,7,1,25,45,1,19,29,13,0
546,4,2,1,5,10262,6,1,20,55,12,15,40,35,3,7,6,13,1
547,8,3,0,7,3841,6,0,6,55,9,2,35,30,2,5,29,13,0
548,2,0,2,8,5048,6,3,7,45,10,2,55,40,0,13,29,13,0
549,1,3,0,8,11096,5,5,7,0,20,13,25,25,2,14,3,13,1
550,3,2,1,8,5073,4,6,7,35,12,4,35,10,3,20,6,13,1
551,4,2,1,8,19828,3,3,9,55,4,18,30,25,3,7,6,13,1
552,10,1,4,8,3739,3,4,7,5,9,2,15,20,4,8,29,13,0
553,1,2,1,8,10598,3,5,5,0,19,38,15,15,3,0,4,5,2
554,4,0,2,5,7229,6,2,18,55,22,3,5,0,0,13,29,13,0
555,10,3,0,8,8610,4,0,17,0,18,25,50,50,2,14,3,13,1
556,10,2,1,8,6216,5,4,14,40,17,3,10,50,3,10,29,13,0
557,1,0,2,8,6961,6,0,13,20,16,2,50,10,0,13,29,13,0
558,4,3,0,5,10703,5,6,9,35,21,11,30,5,2,14,3,13,1
559,4,3,0,8,14151,5,6,17,0,23,6,35,35,2,14,3,13,1
560,4,3,0,5,8586,5,4,6,30,10,27,35,5,2,7,3,13,1
561,3,3,0,8,4488,4,6,20,20,22,2,35,55,2,5,29,13,0
562,6,2,1,8,7408,6,2,18,0,1,7,30,30,3,7,6,13,1
563,4,2,1,5,5443,4,4,11,0,14,3,15,15,3,10,29,13,0
564,4,3,0,5,10539,6,0,9,35,19,9,35,10,2,14,3,13,1
565,6,2,1,8,7723,6,3,13,0,1,12,30,30,3,7,6,13,1
566,6,2,1,8,15411,3,1,7,30,18,11,20,50,3,7,6,13,1
567,4,0,2,8,7229,5,5,7,10,10,3,0,10,0,13,29,13,0
568,3,3,0,8,4804,6,0,20,20,22,2,35,55,2,5,29,13,0
569,4,4,3,5,4050,3,3,2,55,4,1,30,25,1,19,29,13,0
570,4,3,0,8,14151,5,2,17,0,19,26,10,10,2,14,3,13,1
571,8,2,1,8,4957,4,5,17,55,22,4,55,50,3,6,6,13,1
572,1,0,5,8,7591,3,3,21,10,23,2,45,55,0,13,29,13,0
573,4,3,0,5,11134,3,3,13,55,22,8,40,35,2,7,3,13,1
574,3,2,1,8,6600,5,1,5,5,12,7,5,10,3,20,6,13,1
575,1,0,5,8,4966,3,5,21,10,23,2,45,55,0,13,29,13,0
576,1,2,1,8,15481,6,3,6,50,7,24,50,40,3,9,4,5,2
577,8,3,0,8,5515,3,4,22,20,0,2,20,40,2,5,29,13,0
578,4,2,1,8,14714,6,2,8,0,19,11,0,0,3,7,6,13,1
579,2,2,1,8,4959,6,2,10,35,19,9,0,35,3,7,6,13,1
580,4,0,2,8,7229,4,3,11,10,14,2,55,5,0,13,29,13,0
581,1,2,1,8,6094,5,6,18,5,21,3,5,10,3,10,29,13,0
582,0,3,0,8,4409,4,6,10,20,12,2,35,55,2,5,29,13,0
583,6,2,1,8,9794,5,2,6,0,19,13,0,0,3,7,6,13,1
584,4,4,3,8,5678,4,1,2,55,4,1,25,20,1,19,29,13,0
585,3,2,1,8,6442,6,2,8,35,16,7,35,10,3,20,6,13,1
586,10,0,2,8,4878,5,2,7,0,9,2,40,40,0,13,29,13,0
587,4,3,0,5,12446,3,3,21,10,10,12,55,5,2,7,3,13,1
588,4,2,1,8,16704,5,4,23,5,4,29,20,25,3,0,4,5,2
589,4,0,5,5,9134,3,0,5,45,10,5,0,45,0,7,8,13,1
590,4,3,0,5,8586,5,6,20,0,4,8,40,40,2,7,3,13,1
591,4,0,2,5,7229,6,3,7,10,10,3,0,10,0,13,29,13,0
592,4,0,2,5,6144,4,3,7,10,10,3,0,10,0,13,29,13,0
593,1,0,2,8,6961,5,2,10,0,12,2,45,45,0,13,29,13,0
594,4,3,0,5,10844,5,4,16,30,4,12,10,40,2,7,3,13,1
595,3,1,4,8,3597,5,5,19,35,21,2,20,55,4,8,29,13,0
596,8,0,5,8,7139,3,4,10,20,18,7,55,15,0,37,8,13,1
597,1,4,3,8,25139,3,1,9,40,15,29,35,15,1,29,9,9,2
598,4,2,1,5,10368,6,3,9,40,12,26,55,35,3,28,4,5,2
599,1,2,1,8,5117,4,5,20,40,9,12,45,25,3,33,6,13,1
600,6,2,1,8,9211,5,2,11,40,19,7,35,15,3,7,6,13,1
601,8,3,0,8,4174,4,1,17,10,19,2,30,40,2,5,29,13,0
602,6,2,1,8,10786,5,1,7,30,19,11,45,15,3,7,6,13,1
603,4,0,5,5,9134,3,0,8,0,7,23,40,40,0,7,8,13,1
604,4,2,1,8,13376,6,3,14,35,4,13,50,25,3,34,4,5,2
605,1,0,5,8,6955,3,4,22,0,10,12,50,50,0,11,8,13,1
606,4,3,0,5,10844,5,4,8,25,18,9,50,15,2,7,3,13,1
607,0,3,0,8,3807,4,0,19,55,22,2,30,25,2,5,29,13,0
608,4,3,0,5,9663,5,2,14,5,12,21,55,0,2,7,3,13,1
609,4,2,1,5,12373,5,4,2,15,4,26,10,25,3,7,6,13,1
610,8,0,2,8,4991,5,2,21,10,0,2,55,5,0,13,29,13,0
611,1,2,1,8,6745,3,4,23,0,19,20,15,15,3,7,6,13,1
612,4,2,1,5,10262,6,2,22,50,19,20,10,0,3,7,6,13,1
613,4,2,1,5,6540,3,6,17,30,4,10,55,25,3,7,6,13,1
614,8,3,0,8,3873,4,5,17,10,19,2,30,40,2,5,29,13,0
615,4,2,1,8,15554,5,4,21,50,19,21,10,0,3,7,6,13,1
616,3,3,0,8,4804,5,1,20,20,22,2,35,55,2,5,29,13,0
617,4,2,1,5,7438,3,6,23,5,19,20,40,45,3,7,6,13,1
618,0,0,2,8,6181,5,5,4,55,7,2,50,45,0,13,29,13,0
619,6,2,1,8,9424,5,2,19,0,1,6,30,30,3,7,6,13,1
620,1,0,5,8,12725,3,5,17,25,23,30,0,25,0,7,2,6,2
621,1,0,5,8,6046,3,0,8,15,21,13,10,25,0,20,8,13,1
622,8,0,2,8,3971,6,2,21,10,0,2,55,5,0,13,29,13,0
623,4,3,0,8,12692,6,4,20,25,14,18,0,25,2,14,3,13,1
624,3,2,1,8,7451,3,1,14,20,22,8,0,20,3,20,6,13,1
625,4,0,5,8,13817,3,5,22,55,7,8,45,40,0,7,8,13,1
626,4,3,0,5,10703,5,6,9,35,22,12,30,5,2,14,3,13,1
627,4,0,5,8,13817,3,5,21,25,10,13,20,45,0,7,8,13,1
628,4,0,5,8,27210,3,0,22,55,5,6,10,5,0,7,8,13,1
629,4,3,0,8,13941,5,2,21,10,4,7,30,40,2,7,3,13,1
630,1,0,5,8,10246,3,4,17,0,12,19,15,15,0,20,8,13,1
631,3,3,0,8,4804,5,6,17,15,19,2,35,50,2,5,29,13,0
632,0,3,0,8,6810,6,4,22,40,10,12,0,40,2,14,3,13,1
633,4,0,2,5,5198,5,2,8,20,11,3,0,20,0,13,29,13,0
634,10,0,2,8,5613,5,5,21,0,23,2,50,50,0,13,29,13,0
635,3,4,3,8,4784,3,3,21,20,22,1,25,45,1,19,29,13,0
636,4,2,1,5,5406,3,4,19,45,18,23,5,50,3,7,6,13,1
637,1,0,2,8,5228,4,2,13,20,16,2,50,10,0,13,29,13,0
638,4,2,1,5,12898,5,1,20,55,19,22,5,0,3,7,6,13,1
639,1,1,4,8,4667,6,2,11,40,13,2,15,55,4,8,29,13,0
640,4,3,0,8,14781,5,5,14,5,19,5,45,50,2,7,3,13,1
641,10,0,2,8,5403,4,3,9,45,12,2,50,35,0,13,29,13,0
642,4,3,0,5,9899,6,0,14,5,23,9,30,35,2,7,3,13,1
643,4,2,1,5,13029,5,5,19,30,4,8,55,25,3,28,4,5,2
644,10,3,0,8,9187,5,2,17,0,10,17,45,45,2,14,3,13,1
645,3,0,2,8,4823,5,0,20,0,22,2,50,50,0,13,29,13,0
646,1,2,1,8,8665,3,6,21,30,19,21,45,15,3,20,4,5,2
647,3,2,1,8,14871,3,1,8,25,21,12,35,0,3,7,6,13,1
648,3,4,3,8,4049,6,0,6,25,7,1,30,55,1,19,29,13,0
649,1,1,4,8,4667,6,0,11,40,13,2,15,55,4,8,29,13,0
650,3,3,0,8,4226,4,6,19,55,23,3,55,50,2,2,3,13,1
651,1,0,5,8,7591,3,3,6,10,8,2,45,55,0,13,29,13,0
652,4,0,5,8,19225,3,1,5,45,13,7,30,15,0,7,8,13,1
653,4,2,1,5,12898,5,1,19,15,12,17,20,35,3,7,6,13,1
654,3,4,3,8,2754,6,0,12,0,13,1,30,30,1,19,29,13,0
655,8,4,3,7,1965,5,5,13,15,14,1,30,45,1,19,29,13,0
656,1,3,0,8,12835,3,3,16,45,23,30,30,15,2,15,9,3,2
657,5,0,5,8,52229,3,4,5,45,10,5,0,45,0,7,8,13,1
658,6,2,1,8,14533,5,6,8,0,19,11,15,15,3,7,6,13,1
659,10,0,2,8,4668,6,1,9,45,12,2,50,35,0,13,29,13,0
660,4,2,1,8,11822,4,6,17,30,12,19,5,35,3,7,6,13,1
661,4,2,1,5,6017,3,6,21,50,4,6,35,25,3,7,6,13,1
662,4,2,1,8,14714,6,0,11,30,19,7,30,0,3,7,6,13,1
663,8,1,4,8,3597,6,0,8,20,10,2,15,35,4,8,29,13,0
664,0,0,2,8,3383,4,6,11,10,13,2,45,55,0,13,29,13,0
665,1,3,0,8,11642,5,2,16,50,5,12,45,35,2,7,11,3,2
666,10,0,2,8,5403,4,2,21,0,23,2,50,50,0,13,29,13,0
667,1,2,1,8,14221,3,3,16,40,19,26,35,15,3,0,4,5,2
668,4,3,0,5,8586,5,2,21,10,10,12,55,5,2,7,3,13,1
669,3,4,3,8,4049,6,0,9,10,10,1,30,40,1,19,29,13,0
670,4,2,1,5,10262,6,6,19,45,4,8,40,25,3,7,6,13,1
671,6,2,1,8,7888,5,5,7,0,21,14,0,0,3,7,6,13,1
672,1,2,1,8,8236,3,4,19,45,19,23,30,15,3,0,4,5,2
673,1,2,1,8,12961,6,4,13,20,19,29,55,15,3,41,4,5,2
674,4,3,0,5,8586,5,4,6,30,4,22,10,40,2,7,3,13,1
675,3,3,0,8,5279,5,2,8,10,13,4,50,0,2,33,3,13,1
676,2,0,2,8,3419,6,5,20,55,23,2,45,40,0,13,29,13,0
677,4,2,1,8,13292,6,2,5,30,19,13,30,0,3,21,4,5,2
678,4,3,0,8,13067,5,6,20,25,9,13,20,45,2,14,3,13,1
679,3,1,4,8,3597,5,5,13,15,15,2,20,35,4,8,29,13,0
680,4,2,1,8,15554,5,2,7,5,19,11,55,0,3,7,6,13,1
681,3,2,1,8,6027,5,6,17,5,22,5,10,15,3,6,6,13,1
682,4,3,0,8,14781,5,4,6,30,18,11,45,15,2,7,3,13,1
683,4,2,1,8,13376,6,3,14,35,4,13,50,25,3,34,4,5,2
684,3,0,2,8,3943,5,1,21,15,0,3,0,15,0,13,29,13,0
685,2,2,1,8,5842,6,0,7,25,13,6,10,35,3,0,6,13,1
686,3,1,4,8,4326,3,0,5,15,7,2,20,35,4,8,29,13,0
687,6,2,1,8,8937,6,3,8,30,19,10,45,15,3,7,6,13,1
688,1,1,4,8,3670,3,4,11,40,13,2,15,55,4,8,29,13,0
689,3,0,2,8,4823,6,5,18,25,21,2,55,20,0,13,29,13,0
690,4,4,3,5,2071,4,1,19,35,21,1,30,5,1,19,29,13,0
691,6,2,1,5,6093,6,4,14,55,22,7,35,30,3,20,6,13,1
692,10,3,0,8,11682,3,3,20,20,22,26,35,55,2,14,3,13,1
693,3,0,5,8,7774,3,3,5,25,10,4,45,10,0,32,8,13,1
694,4,3,0,8,13067,5,4,17,0,14,21,25,25,2,14,3,13,1
695,3,2,1,8,7514,5,1,7,35,16,8,35,10,3,20,6,13,1
696,6,2,1,8,6838,4,6,17,0,1,8,30,30,3,7,6,13,1
697,3,1,4,8,3858,3,1,13,20,15,2,15,35,4,8,29,13,0
698,6,2,1,8,6795,6,2,12,50,1,12,40,30,3,7,6,13,1
699,4,2,1,8,16263,5,1,20,0,4,8,25,25,3,1,4,5,2
700,1,3,0,8,8576,5,4,16,50,18,25,40,30,2,7,3,13,1
701,1,0,2,8,5228,5,6,10,0,12,2,45,45,0,13,29,13,0
702,4,2,1,8,16704,5,2,23,5,4,29,20,25,3,0,4,5,2
703,3,3,0,8,8872,3,3,20,25,23,2,40,5,2,5,29,13,0
704,2,0,2,8,3898,5,5,11,40,14,2,50,30,0,13,29,13,0
705,8,1,4,7,3332,3,4,17,45,20,2,20,5,4,8,29,13,0
706,4,3,0,5,5608,5,5,10,20,17,7,15,35,2,15,3,13,1
707,4,3,0,8,13941,5,4,8,25,4,20,15,40,2,7,3,13,1
708,6,2,1,8,9100,3,4,7,30,19,11,45,15,3,7,6,13,1
